Geneid	Length
ENSMUSG00000132017	654
ENSMUSG00000101937	940
ENSMUSG00000125472	834
ENSMUSG000000260439	9816
ENSMUSG00002074901	141
ENSMUSG00000141276	515
ENSMUSG000000260427	9591
ENSMUSG00000104476	7217
ENSMUSG00000100218	524
ENSMUSG00000100361	981
ENSMUSG00000100894	584
ENSMUSG00000124966	1162
ENSMUSG00000119267	107
ENSMUSG00000065255	131
ENSMUSG00000124996	628
ENSMUSG00000100843	1150
ENSMUSG00000087764	203
ENSMUSG000000259957	4900
ENSMUSG00000123149	2183
ENSMUSG00000099850	1779
ENSMUSG00000123184	1750
ENSMUSG00000084817	423
ENSMUSG00000121041	653
ENSMUSG00000098549	749
ENSMUSG00000099381	1176
ENSMUSG000000259931	9000
ENSMUSG00000123255	1103
ENSMUSG00000099946	1601
ENSMUSG00000070896	465
ENSMUSG00000140083	1632
ENSMUSG00000090682	264
ENSMUSG00000121768	4671
ENSMUSG000000444570	616
ENSMUSG00000140126	329
ENSMUSG00000140167	905
ENSMUSG00000099432	560
ENSMUSG000000411443	19984
ENSMUSG00000123310	321
ENSMUSG00000125078	821
ENSMUSG00000119743	119
ENSMUSG00000101262	1953
ENSMUSG00000141337	1311
ENSMUSG00000101337	12603
ENSMUSG00000025986	6095
ENSMUSG00000100213	951
ENSMUSG00000103129	3870
ENSMUSG00000100160	297
ENSMUSG00000133288	337
ENSMUSG00000135290	654
ENSMUSG00000139227	514
ENSMUSG00000101921	238
ENSMUSG00000132315	1248
ENSMUSG00000101447	488
ENSMUSG00000123784	852
ENSMUSG00000081185	729
ENSMUSG00000103246	1942
ENSMUSG00000098876	105
ENSMUSG00000100530	742
ENSMUSG00000140703	1045
ENSMUSG00000104067	906
ENSMUSG00000100033	1938
ENSMUSG00002075213	121
ENSMUSG00002076633	270
ENSMUSG00000101996	827
ENSMUSG00000096973	986
ENSMUSG00000064943	121
ENSMUSG00000100866	213
ENSMUSG00000128327	156
ENSMUSG00000101721	1373
ENSMUSG00000099376	832
ENSMUSG00000137019	741
ENSMUSG00000097883	1011
ENSMUSG00002076043	442
ENSMUSG00000099698	215
ENSMUSG00000099454	887
ENSMUSG000000516165	582
ENSMUSG00000099627	1706
ENSMUSG00000099577	440
ENSMUSG00000099882	437
ENSMUSG00000133750	953
ENSMUSG00000101760	704
ENSMUSG00000099608	2043
ENSMUSG00000099864	726
ENSMUSG00002075839	132
ENSMUSG00000138452	332
ENSMUSG00000142926	467
ENSMUSG00000100451	528
ENSMUSG00000099941	162
ENSMUSG00002075589	314
ENSMUSG00000100816	2327
ENSMUSG00000136272	1834
ENSMUSG000000261095	6707
ENSMUSG00000100671	1475
ENSMUSG00000136316	397
ENSMUSG00002075527	101
ENSMUSG00000101242	226
ENSMUSG00000099924	2273
ENSMUSG00000099625	2528
ENSMUSG00000101799	6779
ENSMUSG00000045954	3055
ENSMUSG00000099741	1025
ENSMUSG00000129494	640
ENSMUSG00000132571	441
ENSMUSG00000101702	1364
ENSMUSG000000261072	8498
ENSMUSG00000120049	1901
ENSMUSG00000138551	263
ENSMUSG00000099413	5968
ENSMUSG00000103424	2365
ENSMUSG00000122033	477
ENSMUSG00000127893	262
ENSMUSG00000128098	1551
ENSMUSG00000144033	446
ENSMUSG00000101741	2425
ENSMUSG00000125266	1588
ENSMUSG000000184175	10792
ENSMUSG00000133197	299
ENSMUSG00000101724	1279
ENSMUSG00000100313	2499
ENSMUSG00000100696	412
ENSMUSG00002075355	122
ENSMUSG00000072324	598
ENSMUSG000000629392	3872
ENSMUSG00000125557	651
ENSMUSG00000125594	351
ENSMUSG00000101628	3532
ENSMUSG00000078291	432
ENSMUSG00000109599	2940
ENSMUSG000000261045	7105
ENSMUSG00000099569	888
ENSMUSG000000261035	15057
ENSMUSG00000134880	1092
ENSMUSG00000136510	770
ENSMUSG00000099648	1399
ENSMUSG00000127189	6319
ENSMUSG00000122096	329
ENSMUSG00000065192	109
ENSMUSG000000028815	4100
ENSMUSG00000128193	801
ENSMUSG00000131934	2311
ENSMUSG00000097833	996
ENSMUSG00000100120	5701
ENSMUSG00000101501	463
ENSMUSG00000131975	1613
ENSMUSG00000099878	2965
ENSMUSG00000100007	642
ENSMUSG000000430156	7078
ENSMUSG00000103630	2085
ENSMUSG000000414396	8231
ENSMUSG00000100302	2491
ENSMUSG00000100230	411
ENSMUSG000000261020	6460
ENSMUSG00000134963	349
ENSMUSG000000414263	6059
ENSMUSG00000089802	862
ENSMUSG000000436293	4330
ENSMUSG00000026100	2705
ENSMUSG00000089334	101
ENSMUSG000000607150	777
ENSMUSG00000100763	891
ENSMUSG000000260984	7542
ENSMUSG000000260970	4711
ENSMUSG00000100679	2147
ENSMUSG000000260965	6147
ENSMUSG00000099913	3142
ENSMUSG00000121346	825
ENSMUSG00000101838	1105
ENSMUSG000000260956	3528
ENSMUSG00000117809	300
ENSMUSG00000100267	323
ENSMUSG00000099450	573
ENSMUSG00000100069	339
ENSMUSG00000096141	12767
ENSMUSG00002076105	125
ENSMUSG00000128015	328
ENSMUSG00000135579	1864
ENSMUSG000000260945	5185
ENSMUSG00000102405	1457
ENSMUSG000000428076	12947
ENSMUSG00000098443	72
ENSMUSG00000124027	185
ENSMUSG00000087949	114
ENSMUSG00000140936	359
ENSMUSG00000102868	2700
ENSMUSG00000131175	343
ENSMUSG00000124117	1846
ENSMUSG00000119657	107
ENSMUSG000000259832	5021
ENSMUSG00000129846	829
ENSMUSG00000041303	4925
ENSMUSG00000109809	825
ENSMUSG00000128832	357
ENSMUSG00000073678	16611
ENSMUSG00000104136	1661
ENSMUSG00000122979	1818
ENSMUSG00000101130	579
ENSMUSG00000129300	447
ENSMUSG00000139220	779
ENSMUSG00000134938	577
ENSMUSG000000523315	14175
ENSMUSG00000101674	3208
ENSMUSG00000102503	1410
ENSMUSG00002075552	105
ENSMUSG00000102642	2750
ENSMUSG00000143283	381
ENSMUSG000000259824	11370
ENSMUSG00000143212	1559
ENSMUSG00000143247	280
ENSMUSG00000143327	1812
ENSMUSG00000103030	1794
ENSMUSG000000259814	4805
ENSMUSG00000101122	806
ENSMUSG000000259805	2642
ENSMUSG00000073676	1474
ENSMUSG00000100736	794
ENSMUSG00000089670	991
ENSMUSG000000259794	4855
ENSMUSG00000061863	307
ENSMUSG000000259785	5871
ENSMUSG00000097649	2762
ENSMUSG00000126092	1196
ENSMUSG000000469940	11294
ENSMUSG000000259776	3514
ENSMUSG00000100215	396
ENSMUSG00000101945	348
ENSMUSG00000101085	893
ENSMUSG00000144113	778
ENSMUSG000000383491	6687
ENSMUSG00000102145	5027
ENSMUSG00000100309	951
ENSMUSG00000135222	779
ENSMUSG00000123197	1053
ENSMUSG00000102831	1596
ENSMUSG00000130690	899
ENSMUSG00000136337	2115
ENSMUSG00000136294	1576
ENSMUSG00000136375	373
ENSMUSG00000136258	1894
ENSMUSG00000099950	3422
ENSMUSG00000102491	353
ENSMUSG00000100372	1831
ENSMUSG00000138283	592
ENSMUSG00000128847	2158
ENSMUSG00000128888	2010
ENSMUSG00000100944	156
ENSMUSG00000134428	792
ENSMUSG00000101332	2053
ENSMUSG00000127045	360
ENSMUSG00000045336	1392
ENSMUSG00000139359	483
ENSMUSG000000383316	6788
ENSMUSG00000087022	7201
ENSMUSG00000104310	1838
ENSMUSG00000120334	937
ENSMUSG00002075847	121
ENSMUSG00000127483	640
ENSMUSG00000127565	676
ENSMUSG00000099945	4129
ENSMUSG00000101429	4143
ENSMUSG00000101129	977
ENSMUSG00000097519	6755
ENSMUSG00000038323	3235
ENSMUSG000000484957	2808
ENSMUSG00000025971	7878
ENSMUSG00000077776	130
ENSMUSG00000141585	398
ENSMUSG00002076848	157
ENSMUSG00000134975	1579
ENSMUSG00000101826	890
ENSMUSG00000102685	2812
ENSMUSG00000131079	438
ENSMUSG00000101151	627
ENSMUSG00000129359	549
ENSMUSG00000121279	732
ENSMUSG000000383056	8041
ENSMUSG00000091283	392
ENSMUSG00000141469	668
ENSMUSG000000547707	12973
ENSMUSG000000260390	7007
ENSMUSG00000063558	8690
ENSMUSG00000124873	248
ENSMUSG00000124835	986
ENSMUSG000000642943	7033
ENSMUSG00000136841	451
ENSMUSG00000089275	108
ENSMUSG00000138501	465
ENSMUSG000000382423	8416
ENSMUSG00000089822	3723
ENSMUSG00000079554	5771
ENSMUSG00000142916	1571
ENSMUSG00000103839	2623
ENSMUSG000000512235	4033
ENSMUSG000000260348	8132
ENSMUSG000000260356	4291
ENSMUSG000000260368	7763
ENSMUSG000000260375	3857
ENSMUSG00000119442	107
ENSMUSG00000085054	7595
ENSMUSG000000381745	12041
ENSMUSG00000026032	763
ENSMUSG00000100202	352
ENSMUSG00000099490	888
ENSMUSG00000059647	552
ENSMUSG000000475284	3396
ENSMUSG00000121483	1197
ENSMUSG00000102059	130
ENSMUSG00000101046	764
ENSMUSG000000260316	12669
ENSMUSG00000133141	1759
ENSMUSG00000133178	450
ENSMUSG00000100236	451
ENSMUSG000000260295	2893
ENSMUSG00000102719	3841
ENSMUSG00000131668	2472
ENSMUSG00000099719	944
ENSMUSG00000127581	905
ENSMUSG000000260283	7088
ENSMUSG00000136599	373
ENSMUSG00000136557	887
ENSMUSG000000260274	7256
ENSMUSG00000072295	7601
ENSMUSG00000047383	878
ENSMUSG00000099752	2199
ENSMUSG00000077616	131
ENSMUSG000000380795	2389
ENSMUSG00000097573	2318
ENSMUSG000000795500	7063
ENSMUSG00000101586	2209
ENSMUSG00000099563	1383
ENSMUSG000000260245	9496
ENSMUSG00000120458	2040
ENSMUSG000000260237	2507
ENSMUSG00000141701	1877
ENSMUSG00000099922	1213
ENSMUSG00000127361	3781
ENSMUSG00000127402	1383
ENSMUSG00000104502	1638
ENSMUSG00000124332	824
ENSMUSG00000131032	2611
ENSMUSG00000131066	804
ENSMUSG00000041075	4532
ENSMUSG00000097819	3587
ENSMUSG00000133889	1574
ENSMUSG00000140638	2030
ENSMUSG000000473617	5484
ENSMUSG00000099811	3248
ENSMUSG00000140762	1167
ENSMUSG000000260216	2076
ENSMUSG00002075401	85
ENSMUSG00000140874	271
ENSMUSG00000140722	744
ENSMUSG00000101400	385
ENSMUSG000000260200	10758
ENSMUSG00000077345	87
ENSMUSG00000077358	84
ENSMUSG00000089512	81
ENSMUSG00000089093	84
ENSMUSG00000119961	1559
ENSMUSG00000067336	17983
ENSMUSG00000104052	3438
ENSMUSG00000103131	721
ENSMUSG000000410403	7290
ENSMUSG00000103696	5415
ENSMUSG00000124541	1101
ENSMUSG00000100901	1622
ENSMUSG000000260183	5356
ENSMUSG00000127536	2413
ENSMUSG000000260196	11955
ENSMUSG000000260174	14557
ENSMUSG00000082609	431
ENSMUSG000000736642	28441
ENSMUSG00000100516	227
ENSMUSG000000494394	2286
ENSMUSG00000103822	1058
ENSMUSG000000267826	8543
ENSMUSG000000260146	20498
ENSMUSG00000081562	228
ENSMUSG00000084400	417
ENSMUSG00000141859	2144
ENSMUSG00000141895	6014
ENSMUSG00000082160	459
ENSMUSG00000103215	1430
ENSMUSG00000120763	2784
ENSMUSG00002075076	106
ENSMUSG00000084151	737
ENSMUSG00000101188	1218
ENSMUSG00000120928	118
ENSMUSG00000026012	6122
ENSMUSG00000086795	2050
ENSMUSG00000138564	755
ENSMUSG00000085965	1780
ENSMUSG00000104069	2110
ENSMUSG00000083118	793
ENSMUSG00000083355	763
ENSMUSG00000122950	3084
ENSMUSG00000122820	3393
ENSMUSG00000122908	1810
ENSMUSG00000102549	1401
ENSMUSG000000260114	2330
ENSMUSG00000122865	1463
ENSMUSG00000081382	525
ENSMUSG00000126907	4762
ENSMUSG00000137422	774
ENSMUSG00000080800	236
ENSMUSG000000260095	3430
ENSMUSG00000102561	2485
ENSMUSG00000082804	552
ENSMUSG00000082661	1455
ENSMUSG00000123605	1008
ENSMUSG00000126741	1108
ENSMUSG00000141064	482
ENSMUSG00000141025	1103
ENSMUSG00000080785	702
ENSMUSG00000100893	538
ENSMUSG00000085248	1120
ENSMUSG00000085447	2141
ENSMUSG00000130186	938
ENSMUSG00000086408	658
ENSMUSG00002075578	103
ENSMUSG00000100965	506
ENSMUSG00000102168	282
ENSMUSG00000100381	390
ENSMUSG00000086009	2419
ENSMUSG000000520625	13153
ENSMUSG00000103656	2736
ENSMUSG00000104402	3029
ENSMUSG00000104081	1365
ENSMUSG00000085842	2360
ENSMUSG00000103002	920
ENSMUSG00000100344	278
ENSMUSG00000143147	622
ENSMUSG00000101509	259
ENSMUSG00000085019	770
ENSMUSG00000127587	1197
ENSMUSG00000102359	2518
ENSMUSG00000085400	862
ENSMUSG00000100750	1452
ENSMUSG00000081950	240
ENSMUSG00000084333	878
ENSMUSG00000143395	1361
ENSMUSG00000100811	4712
ENSMUSG000000259696	11842
ENSMUSG00000130211	1351
ENSMUSG00000140686	1343
ENSMUSG00000103032	2556
ENSMUSG00000100426	3907
ENSMUSG00000127142	2364
ENSMUSG00000127181	679
ENSMUSG000000408657	17762
ENSMUSG00000104991	105
ENSMUSG00000088953	114
ENSMUSG00000081617	368
ENSMUSG00000125028	633
ENSMUSG00000081429	246
ENSMUSG000000847990	8098
ENSMUSG00000124989	753
ENSMUSG000000259687	8086
ENSMUSG00002076280	89
ENSMUSG000000259677	2532
ENSMUSG00002076939	176
ENSMUSG00000064612	78
ENSMUSG00002074855	35
ENSMUSG00000064602	132
ENSMUSG000000468564	2496
ENSMUSG00002075004	126
ENSMUSG00000086730	7221
ENSMUSG00000141402	303
ENSMUSG00000141449	368
ENSMUSG00000087561	5809
ENSMUSG00000102536	479
ENSMUSG00002076057	138
ENSMUSG000000275207	12659
ENSMUSG00000119074	104
ENSMUSG00000083039	617
ENSMUSG00000081643	646
ENSMUSG00000141285	2664
ENSMUSG00000141365	409
ENSMUSG000000259646	17907
ENSMUSG00000087823	103
ENSMUSG00000115378	1105
ENSMUSG00000069085	6143
ENSMUSG00000083066	504
ENSMUSG00000025963	1719
ENSMUSG000000259626	5873
ENSMUSG00000025961	1969
ENSMUSG00000080817	752
ENSMUSG00000082373	998
ENSMUSG00000127574	705
ENSMUSG00000127613	2366
ENSMUSG00000044689	2550
ENSMUSG00000140141	1055
ENSMUSG000000259594	8131
ENSMUSG00000098487	64
ENSMUSG00000086836	378
ENSMUSG00000086721	465
ENSMUSG00000101895	3309
ENSMUSG00000141732	1068
ENSMUSG00000141233	557
ENSMUSG00000141197	594
ENSMUSG00002076107	70
ENSMUSG00000099658	219
ENSMUSG00000129509	1737
ENSMUSG00000143048	416
ENSMUSG000000259585	13742
ENSMUSG000000259561	3005
ENSMUSG00000101832	1117
ENSMUSG00000140955	957
ENSMUSG00000100437	1214
ENSMUSG00000143936	857
ENSMUSG00000087213	3621
ENSMUSG000000708711	3456
ENSMUSG00000142007	2439
ENSMUSG000000450050	6915
ENSMUSG00000102140	4368
ENSMUSG00000142121	2227
ENSMUSG000000513444	10921
ENSMUSG00000097264	379
ENSMUSG00000137778	649
ENSMUSG00000084416	654
ENSMUSG00000077471	156
ENSMUSG000000259554	4209
ENSMUSG00000090042	653
ENSMUSG00000070870	723
ENSMUSG000000672992	1028
ENSMUSG000000259526	786
ENSMUSG00000073658	634
ENSMUSG00000100774	210
ENSMUSG00000044429	730
ENSMUSG00000100846	733
ENSMUSG000000448161	2667
ENSMUSG00000133455	590
ENSMUSG000000259507	2771
ENSMUSG000000259497	19211
ENSMUSG000000259464	2582
ENSMUSG00000130349	446
ENSMUSG00000100503	272
ENSMUSG00000100504	680
ENSMUSG00000099383	168
ENSMUSG00000100340	322
ENSMUSG00000100439	308
ENSMUSG00000099819	405
ENSMUSG00000082565	642
ENSMUSG00000082774	313
ENSMUSG00000140040	447
ENSMUSG00000141640	1303
ENSMUSG000000259452	627
ENSMUSG00000133205	1984
ENSMUSG00000081623	743
ENSMUSG00000083242	341
ENSMUSG00000083289	412
ENSMUSG00000141140	589
ENSMUSG000000152229	16456
ENSMUSG00000088850	137
ENSMUSG00000073656	1661
ENSMUSG00000065694	151
ENSMUSG00000127476	440
ENSMUSG000000555679	14425
ENSMUSG00000103375	1727
ENSMUSG000000260056	3113
ENSMUSG000000260046	6664
ENSMUSG00000136785	845
ENSMUSG00000102559	3106
ENSMUSG00000102374	2577
ENSMUSG00000102776	4597
ENSMUSG00000082057	1359
ENSMUSG00000103706	2654
ENSMUSG00000103756	1139
ENSMUSG00000121280	4919
ENSMUSG00000103382	2179
ENSMUSG00000103553	4689
ENSMUSG00000026003	2005
ENSMUSG00000082769	495
ENSMUSG00000089420	63
ENSMUSG00000077328	130
ENSMUSG00000124891	300
ENSMUSG000000618166	2074
ENSMUSG00000094191	378
ENSMUSG00000082212	1384
ENSMUSG000000260007	6863
ENSMUSG00000126986	365
ENSMUSG00000143053	759
ENSMUSG00000120337	4480
ENSMUSG00000025991	5555
ENSMUSG00000125676	280
ENSMUSG00000086204	678
ENSMUSG00000077745	129
ENSMUSG00000082473	1984
ENSMUSG00002076414	78
ENSMUSG00000085075	1827
ENSMUSG00000104395	2303
ENSMUSG00002074910	102
ENSMUSG00000087329	576
ENSMUSG000000622096	12355
ENSMUSG00000102449	1353
ENSMUSG00000083795	447
ENSMUSG00000080539	94
ENSMUSG00000103307	2069
ENSMUSG00000104508	1406
ENSMUSG00000103642	2369
ENSMUSG00000103809	3243
ENSMUSG00000126749	1059
ENSMUSG00000087514	480
ENSMUSG00000084332	386
ENSMUSG00000101387	751
ENSMUSG00000125469	325
ENSMUSG00000099804	5322
ENSMUSG00000100354	3432
ENSMUSG00000101156	2508
ENSMUSG000000259974	11613
ENSMUSG00000100815	3487
ENSMUSG00000099954	1875
ENSMUSG00000132054	2455
ENSMUSG00000132091	2317
ENSMUSG00000103402	1886
ENSMUSG000000531535	6764
ENSMUSG00002076719	275
ENSMUSG00000080524	126
ENSMUSG00000101730	88
ENSMUSG00000130052	838
ENSMUSG00000103052	2400
ENSMUSG00000104287	5837
ENSMUSG00000075952	107
ENSMUSG000000456486	7689
ENSMUSG00000136036	4054
ENSMUSG00000026196	5659
ENSMUSG00000089965	379
ENSMUSG00000101551	775
ENSMUSG000000502965	14808
ENSMUSG00000142372	1326
ENSMUSG00000101617	78
ENSMUSG00000137262	904
ENSMUSG000000261924	7985
ENSMUSG000000261936	11685
ENSMUSG000000736522	11162
ENSMUSG00000101834	351
ENSMUSG00000100319	877
ENSMUSG00000131974	832
ENSMUSG00000134867	1619
ENSMUSG00000102689	3521
ENSMUSG00000140950	464
ENSMUSG00000099707	5599
ENSMUSG00000101211	3884
ENSMUSG00000130612	659
ENSMUSG00000132403	918
ENSMUSG00000121242	1192
ENSMUSG00000101848	4761
ENSMUSG00000101764	1224
ENSMUSG00000059483	480
ENSMUSG00000101496	598
ENSMUSG00000102123	2255
ENSMUSG00000127283	811
ENSMUSG00000039395	2284
ENSMUSG00000134317	833
ENSMUSG00000134358	2805
ENSMUSG00000118839	191
ENSMUSG00000121277	8056
ENSMUSG00000119668	191
ENSMUSG00000119873	191
ENSMUSG00000118790	191
ENSMUSG000000261894	1516
ENSMUSG000000261882	3054
ENSMUSG00000133347	508
ENSMUSG000000261870	2549
ENSMUSG00000142423	1520
ENSMUSG00000039372	4553
ENSMUSG00000085812	529
ENSMUSG00000140307	2661
ENSMUSG00000138291	606
ENSMUSG000000393547	5728
ENSMUSG00000138259	3215
ENSMUSG00000110712	1967
ENSMUSG00000039342	4588
ENSMUSG00000110487	589
ENSMUSG00000110596	214
ENSMUSG000000463301	1410
ENSMUSG00000143389	672
ENSMUSG00000139593	2189
ENSMUSG00000120056	5476
ENSMUSG00000139556	1650
ENSMUSG00000139633	827
ENSMUSG00000139473	2611
ENSMUSG00000121273	552
ENSMUSG000000393239	1847
ENSMUSG00000026185	6006
ENSMUSG00000101968	11885
ENSMUSG00000133027	397
ENSMUSG00000132905	539
ENSMUSG00000132941	1630
ENSMUSG00000026182	437
ENSMUSG00000133121	492
ENSMUSG00000133077	282
ENSMUSG00000132983	335
ENSMUSG00000137829	246
ENSMUSG00000133331	4202
ENSMUSG00000101112	6517
ENSMUSG00000133371	579
ENSMUSG00000102266	2534
ENSMUSG00000133404	651
ENSMUSG00000100697	334
ENSMUSG00000122885	2770
ENSMUSG00000099877	2987
ENSMUSG00002076669	154
ENSMUSG00000101812	562
ENSMUSG00000100044	996
ENSMUSG00000100444	3970
ENSMUSG00000100429	772
ENSMUSG00000135392	717
ENSMUSG00000101344	6024
ENSMUSG00002076885	126
ENSMUSG00000098504	99
ENSMUSG000000553227	16465
ENSMUSG00000134157	708
ENSMUSG00000126782	929
ENSMUSG00000129418	940
ENSMUSG000000618152	2329
ENSMUSG000000261800	3046
ENSMUSG00000121276	1735
ENSMUSG00000048480	1491
ENSMUSG00000087820	67
ENSMUSG00000118939	107
ENSMUSG000000063045	2033
ENSMUSG00000064272	1075
ENSMUSG000000062994	3458
ENSMUSG00000101503	1278
ENSMUSG000000261795	7832
ENSMUSG00000103013	319
ENSMUSG000000063018	12659
ENSMUSG00000099931	3265
ENSMUSG00000103403	2866
ENSMUSG000000736500	2270
ENSMUSG000000261772	3705
ENSMUSG00000128218	956
ENSMUSG000000261764	3334
ENSMUSG00000065468	85
ENSMUSG000000261753	3551
ENSMUSG000000333644	11081
ENSMUSG00000103227	2962
ENSMUSG000000261740	3826
ENSMUSG000000261737	7045
ENSMUSG000000261358	11355
ENSMUSG00002075545	77
ENSMUSG000000261723	2192
ENSMUSG000000261713	2181
ENSMUSG000000332769	6437
ENSMUSG00000136765	526
ENSMUSG000000332575	11527
ENSMUSG00000026170	2173
ENSMUSG000000065424	3682
ENSMUSG00000124323	646
ENSMUSG00002075611	93
ENSMUSG00000033227	2192
ENSMUSG00000099472	758
ENSMUSG00000122505	407
ENSMUSG000000261675	2468
ENSMUSG00000142276	868
ENSMUSG00000142236	1937
ENSMUSG00000126678	682
ENSMUSG00000126648	3479
ENSMUSG00000089964	1930
ENSMUSG00000090071	2799
ENSMUSG00000055197	1617
ENSMUSG00000122805	416
ENSMUSG00000006546	1193
ENSMUSG00000065616	64
ENSMUSG00000139727	262
ENSMUSG000000470215	7817
ENSMUSG00000089653	517
ENSMUSG000000065383	3048
ENSMUSG00000103145	1590
ENSMUSG00000140940	744
ENSMUSG00000026162	1586
ENSMUSG00000026205	2167
ENSMUSG000000331595	5635
ENSMUSG00000121256	635
ENSMUSG000000493397	2999
ENSMUSG000000261973	1772
ENSMUSG000000261986	5315
ENSMUSG00000099519	5231
ENSMUSG00000135436	429
ENSMUSG000000331247	5762
ENSMUSG000000261999	5142
ENSMUSG000000262004	5905
ENSMUSG00002076477	116
ENSMUSG000000262013	4518
ENSMUSG000000262024	3701
ENSMUSG00000096094	1123
ENSMUSG00000118482	228
ENSMUSG00000123606	430
ENSMUSG000000262037	4249
ENSMUSG000000262046	4249
ENSMUSG00000101840	2850
ENSMUSG000000330616	1032
ENSMUSG00000100556	215
ENSMUSG000000262096	4289
ENSMUSG000000856530	3975
ENSMUSG000000262080	3754
ENSMUSG00000123567	379
ENSMUSG000000262077	12741
ENSMUSG00000086053	472
ENSMUSG000000330217	2395
ENSMUSG000000330076	2727
ENSMUSG00000122907	808
ENSMUSG00000102605	2192
ENSMUSG000000329977	3856
ENSMUSG000000262119	8467
ENSMUSG000000517035	2504
ENSMUSG00000142003	1094
ENSMUSG00000142041	409
ENSMUSG00000032968	1475
ENSMUSG00000133847	794
ENSMUSG00000082745	177
ENSMUSG000000262136	5743
ENSMUSG00000082059	348
ENSMUSG000000065767	8599
ENSMUSG00000083244	492
ENSMUSG00000122670	613
ENSMUSG00000138523	1044
ENSMUSG00000125278	478
ENSMUSG00000082528	1676
ENSMUSG00000082012	790
ENSMUSG00000136795	663
ENSMUSG00000133553	687
ENSMUSG00000124057	692
ENSMUSG00000125956	719
ENSMUSG00000135936	1830
ENSMUSG00000123819	2529
ENSMUSG00000099996	1297
ENSMUSG00000101763	400
ENSMUSG00000133426	462
ENSMUSG00000100553	3423
ENSMUSG00000123167	453
ENSMUSG00000098611	84
ENSMUSG00000134178	720
ENSMUSG00000135918	1338
ENSMUSG00000100534	2456
ENSMUSG00000137979	2183
ENSMUSG00000102904	3766
ENSMUSG00002076350	94
ENSMUSG000000262355	8054
ENSMUSG00000099141	116
ENSMUSG00000101849	1849
ENSMUSG00000120831	2362
ENSMUSG00000101506	292
ENSMUSG00000139536	1202
ENSMUSG00000124613	983
ENSMUSG00000124542	2221
ENSMUSG00000124574	485
ENSMUSG00000065215	164
ENSMUSG00000102052	980
ENSMUSG00000128828	548
ENSMUSG000000048726	6187
ENSMUSG00000120041	1715
ENSMUSG00000118426	745
ENSMUSG00000126413	933
ENSMUSG000000329080	4002
ENSMUSG00000099561	1450
ENSMUSG00000102945	818
ENSMUSG00000138745	725
ENSMUSG000000262457	2620
ENSMUSG00000101798	261
ENSMUSG00000104018	1479
ENSMUSG00000090486	3310
ENSMUSG000000121874	1558
ENSMUSG00000099364	4578
ENSMUSG00000127139	702
ENSMUSG00000100562	1011
ENSMUSG00000122898	838
ENSMUSG000000328836	4357
ENSMUSG00000079470	7679
ENSMUSG00000122814	740
ENSMUSG00000122769	1860
ENSMUSG00000122853	1599
ENSMUSG00000099377	1724
ENSMUSG00000135742	604
ENSMUSG00000099706	3283
ENSMUSG00000047330	2657
ENSMUSG00000101324	689
ENSMUSG00000125376	1336
ENSMUSG00000072978	443
ENSMUSG00000129206	654
ENSMUSG00000132610	649
ENSMUSG00000127066	930
ENSMUSG00000050711	2515
ENSMUSG00000099562	1355
ENSMUSG00000077782	126
ENSMUSG00000142714	659
ENSMUSG000000547025	2878
ENSMUSG00000102235	1513
ENSMUSG000000736432	6488
ENSMUSG00000104497	1791
ENSMUSG000000262480	1644
ENSMUSG00000137770	1233
ENSMUSG000000262491	8287
ENSMUSG00000067106	891
ENSMUSG00000100397	478
ENSMUSG00000143473	553
ENSMUSG00000132823	682
ENSMUSG00000099753	264
ENSMUSG00000118883	107
ENSMUSG00000102518	1829
ENSMUSG00000142288	326
ENSMUSG00000099552	5134
ENSMUSG00000043230	3357
ENSMUSG00000139457	1506
ENSMUSG00000103404	1167
ENSMUSG000000043645	4873
ENSMUSG00000103076	1683
ENSMUSG00000103525	1818
ENSMUSG00000101483	12001
ENSMUSG00000128254	644
ENSMUSG00000090637	2082
ENSMUSG00000128215	2668
ENSMUSG00000128291	276
ENSMUSG00000110100	594
ENSMUSG000000386086	18267
ENSMUSG00000103192	3556
ENSMUSG00000104488	1856
ENSMUSG00000102721	1833
ENSMUSG00000136993	900
ENSMUSG00000133058	1081
ENSMUSG00000099949	452
ENSMUSG00000099918	472
ENSMUSG000000549765	12508
ENSMUSG00000104029	2004
ENSMUSG00000101986	2929
ENSMUSG00000142168	354
ENSMUSG00000132131	870
ENSMUSG00000125698	690
ENSMUSG00000087008	985
ENSMUSG00000126739	1002
ENSMUSG00000100561	706
ENSMUSG00000124626	481
ENSMUSG00000103571	1804
ENSMUSG00000098797	104
ENSMUSG00000055980	9144
ENSMUSG00000127560	590
