Geneid	Length
ENSMUSG00000064416	150
ENSMUSG00000025262	5466.25
ENSMUSG00000083596	483
ENSMUSG000000412455	6065.38
ENSMUSG00000081625	385
ENSMUSG000000252655	3895.2
ENSMUSG00000100453	699
ENSMUSG00000081194	988
ENSMUSG00000138646	796
ENSMUSG00000080582	128
ENSMUSG00000081396	652
ENSMUSG00000099172	61
ENSMUSG00000082974	279
ENSMUSG00000081928	204
ENSMUSG00000087360	1452
ENSMUSG000000485921	970
ENSMUSG00000144128	1291.67
ENSMUSG00000121938	2071
ENSMUSG00000094767	1770
ENSMUSG00000121949	1068
ENSMUSG00000084395	1172
ENSMUSG00000094378	1991
ENSMUSG00000121940	1895
ENSMUSG00000094964	1502
ENSMUSG00000072923	1977
ENSMUSG00000096008	573
ENSMUSG00000095408	1769
ENSMUSG00000096179	1196
ENSMUSG00000096213	1508
ENSMUSG00000086974	574
ENSMUSG00000121945	1128
ENSMUSG00000083231	878
ENSMUSG00000083778	1131
ENSMUSG00000094712	573
ENSMUSG000000793871	2024
ENSMUSG00000121937	2008
ENSMUSG00000083256	1767
ENSMUSG00000080071	800
ENSMUSG00000142700	506
ENSMUSG00000079374	1284
ENSMUSG00000095627	1762
ENSMUSG00000084112	860
ENSMUSG00000126956	726.5
ENSMUSG00000072930	2028
ENSMUSG00000094643	1762
ENSMUSG00000072931	2029
ENSMUSG00000095872	1688.5
ENSMUSG00000142385	586
ENSMUSG00000085441	1182
ENSMUSG00000080250	1029
ENSMUSG000000672621	960
ENSMUSG00000065450	112
ENSMUSG00000122637	382
ENSMUSG00000080331	98
ENSMUSG00000093039	87
ENSMUSG00000092879	105
ENSMUSG00000082594	936
ENSMUSG00000081197	474
ENSMUSG00000088050	60
ENSMUSG00000084161	1046
ENSMUSG00000083960	1084
ENSMUSG00000080915	818
ENSMUSG00000081646	948
ENSMUSG00000138672	688
ENSMUSG00000133519	518
ENSMUSG00000082085	696
ENSMUSG00000081336	634
ENSMUSG00000118971	71
ENSMUSG00000084303	601
ENSMUSG00000071679	3635
ENSMUSG00000041710	4158
ENSMUSG000000417187	1843.84
ENSMUSG00000131047	2459
ENSMUSG00000119616	110
ENSMUSG00000126465	428
ENSMUSG00000081897	156
ENSMUSG00000084361	310
ENSMUSG00000082121	823
ENSMUSG00000085139	4707
ENSMUSG00000082060	954
ENSMUSG00000142979	486
ENSMUSG00002075758	122
ENSMUSG000000312847	3155.78
ENSMUSG00000088047	129
ENSMUSG000000312838	3033.84
ENSMUSG00000083089	1030
ENSMUSG00000085584	4333
ENSMUSG00002076851	95
ENSMUSG00000081463	463
ENSMUSG000000470458	4905.97
ENSMUSG00000081568	411
ENSMUSG00000081750	432
ENSMUSG00000077453	126
ENSMUSG00000125960	961.25
ENSMUSG00000083311	966
ENSMUSG00000123075	311
ENSMUSG00000083026	360
ENSMUSG00000082291	258
ENSMUSG00000080775	2147
ENSMUSG00000099785	621
ENSMUSG00000081607	977
ENSMUSG00000085466	267
ENSMUSG00000064359	68
ENSMUSG00000086426	1645.25
ENSMUSG00000081803	300
ENSMUSG00000081217	352
ENSMUSG000000312747	6285
ENSMUSG00000082223	216
ENSMUSG00000081029	362
ENSMUSG00000079418	1928.52
ENSMUSG000000314295	1413.2
ENSMUSG00000042386	1704
ENSMUSG00000085146	1322.5
ENSMUSG00000089437	107
ENSMUSG00000118524	171
ENSMUSG00000137318	470
ENSMUSG00000129301	1482
ENSMUSG00000136752	404
ENSMUSG00000082031	829
ENSMUSG00000120773	1948
ENSMUSG00000137796	640
ENSMUSG000000424259	7236.32
ENSMUSG00000143643	367
ENSMUSG00000093102	65
ENSMUSG00000086441	607.333
ENSMUSG00000081761	981
ENSMUSG00000081374	1480
ENSMUSG000000314336	3288.15
ENSMUSG000000314346	3534.52
ENSMUSG00000047230	3044
ENSMUSG00000081018	106
ENSMUSG00000072945	811
ENSMUSG00000082018	1004
ENSMUSG00000051257	1178
ENSMUSG00000081869	452
ENSMUSG00000083180	710
ENSMUSG000000312715	1534.67
ENSMUSG00000083053	795
ENSMUSG00000081017	1243
ENSMUSG00000137216	287
ENSMUSG00000118858	107
ENSMUSG00000071686	1317
ENSMUSG00002076754	259
ENSMUSG00002076735	285
ENSMUSG00000082135	1548
ENSMUSG000000592031	3403.26
ENSMUSG00000082955	1718
ENSMUSG00000082696	1241
ENSMUSG00000084086	834
ENSMUSG000000314282	2218.45
ENSMUSG000000443486	2413.99
ENSMUSG00000089996	450
ENSMUSG00000048155	1052
ENSMUSG00000080953	418
ENSMUSG00000018595	1689
ENSMUSG00000049536	2803
ENSMUSG000000445502	1082.87
ENSMUSG00000082504	446
ENSMUSG000000314247	1287.5
ENSMUSG00000082021	598
ENSMUSG00000127531	390
ENSMUSG00000081286	391
ENSMUSG00000095327	512
ENSMUSG00000081507	164
ENSMUSG00000083517	495
ENSMUSG00000082261	624
ENSMUSG00000084216	488
ENSMUSG00000083324	636
ENSMUSG00000083470	773
ENSMUSG000000464323	878.486
ENSMUSG00000131197	865
ENSMUSG00000079428	909.157
ENSMUSG00000098493	116
ENSMUSG000000515791	1251.46
ENSMUSG00000047844	837
ENSMUSG00000137299	473
ENSMUSG00000087553	840
ENSMUSG000000570003	1769.5
ENSMUSG00000123176	573
ENSMUSG000000729645	2727.63
ENSMUSG00000088464	104
ENSMUSG00000106264	54
ENSMUSG00000072969	2746.23
ENSMUSG00000124866	811.571
ENSMUSG00000129497	367
ENSMUSG00000058252	1776
ENSMUSG000000314113	2267
ENSMUSG00000134700	1136
ENSMUSG00000095964	1386
ENSMUSG00000118957	114
ENSMUSG00000087428	983.286
ENSMUSG00000119221	114
ENSMUSG000000673604	3698
ENSMUSG00000121917	261
ENSMUSG00000031409	1114
ENSMUSG00000079432	3698
ENSMUSG00000119932	114
ENSMUSG00000120757	438.862
ENSMUSG000000526767	3375.01
ENSMUSG00000130021	605
ENSMUSG00000081292	633
ENSMUSG00000083236	906
ENSMUSG00000102207	1419
ENSMUSG00000081972	494
ENSMUSG000000334605	2267.56
ENSMUSG000000498040	7996
ENSMUSG00000087024	979
ENSMUSG00000131452	1184.5
ENSMUSG00000082655	358
ENSMUSG00000031266	3043.06
ENSMUSG000000794350	507.48
ENSMUSG00000083687	366
ENSMUSG00000070641	774
ENSMUSG000000095960	1933
ENSMUSG00000033578	1918
ENSMUSG00000052549	1740
ENSMUSG000000312555	3564.06
ENSMUSG000000312536	2369.08
ENSMUSG000000673773	1765
ENSMUSG00000031250	1353
ENSMUSG00000082905	1623
ENSMUSG00000083205	788
ENSMUSG00002076316	203
ENSMUSG00000077628	131
ENSMUSG00000126459	467.556
ENSMUSG00000081072	812
ENSMUSG00000131919	375
ENSMUSG00000083999	1310
ENSMUSG00000084256	1394
ENSMUSG00000096223	1538
ENSMUSG00000136192	550
ENSMUSG00000083920	676
ENSMUSG00000081900	786
ENSMUSG00000084337	1002
ENSMUSG00002075379	278
ENSMUSG00000065898	108
ENSMUSG00002075700	121
ENSMUSG00000100722	1499
ENSMUSG00000132931	637.5
ENSMUSG00000081739	6514
ENSMUSG00000083250	2795
ENSMUSG00000137643	405
ENSMUSG00000043569	814
ENSMUSG00000082382	355
ENSMUSG00000049815	2031
ENSMUSG00000062791	3753
ENSMUSG00000121811	2239.5
ENSMUSG00000082690	364
ENSMUSG00000125549	1197.5
ENSMUSG00000081639	255
ENSMUSG00000082772	2037
ENSMUSG00000058670	3407
ENSMUSG00000081736	663
ENSMUSG00000083294	817
ENSMUSG00000095563	1150
ENSMUSG00000096437	399
ENSMUSG00000121529	22746
ENSMUSG00000121526	11160
ENSMUSG00000121524	15352
ENSMUSG00000121522	6535
ENSMUSG00000118453	505
ENSMUSG00000121520	22746
ENSMUSG00000121519	20067
ENSMUSG00000072049	5439.67
ENSMUSG00000095521	1150
ENSMUSG00000118430	1432
ENSMUSG00000118415	3173
ENSMUSG00000096362	402
ENSMUSG00000084776	570
ENSMUSG00000091821	27304
ENSMUSG00000121516	17867
ENSMUSG00000083490	495
ENSMUSG00000086452	303
ENSMUSG00000055733	2837
ENSMUSG00000083537	336
ENSMUSG00000081095	296
ENSMUSG00000082840	1557
ENSMUSG00002075736	100
ENSMUSG00000084054	1118
ENSMUSG00000128632	722.333
ENSMUSG00000083699	453
ENSMUSG00000080695	975
ENSMUSG00000077435	128
ENSMUSG00000083275	1174
ENSMUSG00000083321	253
ENSMUSG000000347550	6207.5
ENSMUSG00000082927	1008
ENSMUSG00000083151	1290
ENSMUSG00000034732	2243
ENSMUSG00000086431	1850
ENSMUSG00000126338	588
ENSMUSG00000081587	508
ENSMUSG00000081171	1109
ENSMUSG00000083031	1805
ENSMUSG00000081268	351
ENSMUSG00000082403	204
ENSMUSG00000081659	2105
ENSMUSG00000133824	1129
ENSMUSG00000084283	2031
ENSMUSG00000083345	990
ENSMUSG00000081134	1093
ENSMUSG00000080852	268
ENSMUSG00000129169	304
ENSMUSG00000067441	348
ENSMUSG00000080954	390
ENSMUSG00002075399	115
ENSMUSG00000072995	1596
ENSMUSG00000064551	164
ENSMUSG00000083352	854
ENSMUSG00000139106	1670
ENSMUSG00000080965	633
ENSMUSG00000098405	381
ENSMUSG00002074939	124
ENSMUSG00000082260	348
ENSMUSG00000083561	439
ENSMUSG00000122107	261
ENSMUSG00000084031	1487
ENSMUSG00000082567	1351
ENSMUSG00000082511	1569
ENSMUSG00000087765	124
ENSMUSG00000137735	544
ENSMUSG00000128264	723.5
ENSMUSG00000099855	621
ENSMUSG00000065510	70
ENSMUSG00000082392	943
ENSMUSG00000081082	208
ENSMUSG00000083103	475
ENSMUSG000000255295	3719.1
ENSMUSG00000083818	1286
ENSMUSG00000083520	3577
ENSMUSG000000255270	1934.5
ENSMUSG00000082669	272
ENSMUSG00000135774	543
ENSMUSG00000082546	645
ENSMUSG00000139667	450
ENSMUSG000000256658	4058.01
ENSMUSG00000109088	1255
ENSMUSG00000081211	2629
ENSMUSG00000083928	1552
ENSMUSG00000143049	462
ENSMUSG00000125591	679
ENSMUSG00000082189	1824
ENSMUSG00000081681	216
ENSMUSG00000139953	516.2
ENSMUSG00000083210	884
ENSMUSG00002074862	292
ENSMUSG00000031245	1934
ENSMUSG00000081793	812
ENSMUSG00000081748	156
ENSMUSG00000121936	2346
ENSMUSG00000081560	2694
ENSMUSG00000081807	2846
ENSMUSG00000073006	1065
ENSMUSG000000730071	1793
ENSMUSG00000031242	5842
ENSMUSG00000031239	1744
ENSMUSG00000081131	1027
ENSMUSG00000080898	471
ENSMUSG000000542931	2997
ENSMUSG000000730100	1632
ENSMUSG00002076096	110
ENSMUSG000000337375	1240.86
ENSMUSG00000081778	3114
ENSMUSG00000084219	327
ENSMUSG00000119174	110
ENSMUSG00000083814	1255
ENSMUSG000000620703	1825
ENSMUSG00000081081	613
ENSMUSG00000033777	4060
ENSMUSG000000337923	4885.31
ENSMUSG000000312328	3902.28
ENSMUSG00000079965	549
ENSMUSG000000312297	3528.12
ENSMUSG00000031230	1645
ENSMUSG00000129735	501.5
ENSMUSG00000084376	192
ENSMUSG00000081976	238
ENSMUSG00000090132	709
ENSMUSG00000141118	103
ENSMUSG00000083744	737
ENSMUSG00000085791	345
ENSMUSG00000088539	136
ENSMUSG00000083889	730
ENSMUSG00000141424	827
ENSMUSG00000130418	811
ENSMUSG00000082600	781
ENSMUSG000000871740	1224.4
ENSMUSG00000081703	498
ENSMUSG00000031224	2316
ENSMUSG00000083049	291
ENSMUSG00000143817	308
ENSMUSG00000083327	2406
ENSMUSG00000031333	5667
ENSMUSG00000076286	100
ENSMUSG000000464496	6026.61
ENSMUSG00002076103	91
ENSMUSG00000064876	107
ENSMUSG000000565372	7185.03
ENSMUSG00000081689	561
ENSMUSG00000082322	1014
ENSMUSG00000133776	699
ENSMUSG00000132545	1199.5
ENSMUSG00000083605	282
ENSMUSG00000104064	2010
ENSMUSG00000133816	371
ENSMUSG00000081414	718
ENSMUSG00000083263	438
ENSMUSG00002074928	205
ENSMUSG00000080796	566
ENSMUSG00000106465	49
ENSMUSG00000065509	76
ENSMUSG000000863702	2399.57
ENSMUSG00000081004	225
ENSMUSG00000082383	540
ENSMUSG00000082746	401
ENSMUSG00002075094	81
ENSMUSG00002076282	126
ENSMUSG00002075825	68
ENSMUSG00000085715	4306
ENSMUSG00000097953	409
ENSMUSG000000313271	7375
ENSMUSG00000083711	455
ENSMUSG00000083805	467
ENSMUSG00000080886	519
ENSMUSG00000083763	448
ENSMUSG00000081567	248
ENSMUSG00000080774	745
ENSMUSG00000120909	2066
ENSMUSG00000083775	206
ENSMUSG00000081986	758
ENSMUSG00000139414	1169
ENSMUSG00000109745	386
ENSMUSG00002076786	101
ENSMUSG00000081240	564
ENSMUSG00000082783	416
ENSMUSG000000675622	1034
ENSMUSG00000082191	573
ENSMUSG00000142099	947.462
ENSMUSG00000081108	714
ENSMUSG00000131904	1141.75
ENSMUSG00000081716	714
ENSMUSG00000079479	420
ENSMUSG00000133290	763
ENSMUSG00000083414	594
ENSMUSG00000080899	1405
ENSMUSG000000675673	1944.24
ENSMUSG00002076966	127
ENSMUSG00002076899	96
ENSMUSG00000085568	1195
ENSMUSG000000511597	901
ENSMUSG00000081263	357
ENSMUSG00000084142	405
ENSMUSG00000087208	624
ENSMUSG000000794812	6781.21
ENSMUSG00000082541	881
ENSMUSG00000084284	523
ENSMUSG00000125372	473
ENSMUSG00000050232	1731
ENSMUSG00000118478	2396
ENSMUSG000000341604	3714.55
ENSMUSG00000120836	268
ENSMUSG00000081674	1261
ENSMUSG00000139068	347
ENSMUSG000000313118	2467.81
ENSMUSG000000477975	1585
ENSMUSG00000123459	629
ENSMUSG00000096056	5560
ENSMUSG00000143148	681
ENSMUSG00000090141	752.5
ENSMUSG00000042903	3162
ENSMUSG00000083781	269
ENSMUSG00000081806	283
ENSMUSG00000088839	64
ENSMUSG00000089205	63
ENSMUSG000000096702	3250
ENSMUSG00000086736	669.667
ENSMUSG00000085314	2118
ENSMUSG000000193595	1408.14
ENSMUSG000000156684	1080.95
ENSMUSG00000044359	4434
ENSMUSG00000031221	1628.61
ENSMUSG00000130671	519
ENSMUSG00000051582	873
ENSMUSG00000076398	89
ENSMUSG000000593270	4901.89
ENSMUSG00000071719	3909
ENSMUSG00000083682	738
ENSMUSG00000082505	294
ENSMUSG00000124884	725
ENSMUSG00000141356	917.1
ENSMUSG00000073051	974.562
ENSMUSG00000142653	951.143
ENSMUSG00000125562	929
ENSMUSG00000088616	107
ENSMUSG00002076684	98
ENSMUSG000000312144	2731.04
ENSMUSG00000082933	117
ENSMUSG00000134555	795
ENSMUSG00000083972	1885
ENSMUSG000000344571	1141.35
ENSMUSG00000083350	805
ENSMUSG00000127202	449.5
ENSMUSG00000082397	361
ENSMUSG00000081182	1708
ENSMUSG00000082317	481
ENSMUSG00000044206	921
ENSMUSG00000076066	110
ENSMUSG00000078122	1059
ENSMUSG00000081742	1035
ENSMUSG00000133939	434
ENSMUSG00000133344	2040
ENSMUSG000000574213	2365.53
ENSMUSG00000141662	910
ENSMUSG00000071721	507
ENSMUSG000000350458	4159.9
ENSMUSG000000350624	2219
ENSMUSG00000083556	314
ENSMUSG00000031204	929
ENSMUSG00000083789	2029
ENSMUSG00000131294	600
ENSMUSG00000071722	4173
ENSMUSG00000128729	655.333
ENSMUSG00000073060	2621
ENSMUSG00000082964	630
ENSMUSG00000073062	5619
ENSMUSG00000083438	1618
ENSMUSG00000071723	2414.37
ENSMUSG00000082406	365
ENSMUSG00000081796	607
ENSMUSG00000141324	689.5
ENSMUSG00000118620	2099
ENSMUSG00000084904	3089
ENSMUSG00002076027	110
ENSMUSG00000118554	1107
ENSMUSG00000084214	701
ENSMUSG00000082759	901
ENSMUSG000000439297	4143.96
ENSMUSG000000351506	3622.99
ENSMUSG00000139290	484
ENSMUSG00000139373	590
ENSMUSG00000139332	488
ENSMUSG000000795091	5708.08
ENSMUSG00000141727	977.5
ENSMUSG00000121951	5708
ENSMUSG00000099431	356
ENSMUSG00000035232	2103.21
ENSMUSG00000087255	271
ENSMUSG00000088445	138
ENSMUSG00000083207	2737
ENSMUSG00000131377	1719.5
ENSMUSG00000131339	1307.12
ENSMUSG00000065266	133
ENSMUSG00000080737	1560
ENSMUSG00000071726	560
ENSMUSG00000080155	176
ENSMUSG00000141871	636
ENSMUSG00000132060	1482
ENSMUSG00000084269	663
ENSMUSG00000078123	1742.5
ENSMUSG00000084155	958
ENSMUSG00000082807	195
ENSMUSG00000142301	567.5
ENSMUSG00000083955	539
ENSMUSG00000080863	388
ENSMUSG00000094861	1035
ENSMUSG00000081235	375
ENSMUSG00000080765	1024
ENSMUSG00000059972	507.667
ENSMUSG00000091497	993
ENSMUSG00000084289	512
ENSMUSG00000082479	2406
ENSMUSG00000083508	756
ENSMUSG00000035387	2617
ENSMUSG00000100506	250
ENSMUSG00000079513	3093
ENSMUSG00000082422	721
ENSMUSG00000081628	508
ENSMUSG00000118508	615
ENSMUSG00000083923	1054
ENSMUSG00000142001	1820
ENSMUSG00000082311	1166
ENSMUSG00000084060	273
ENSMUSG00000084355	258
ENSMUSG00000083058	471
ENSMUSG00000140039	640
ENSMUSG00000082595	311
ENSMUSG00000065747	107
ENSMUSG00000139295	390
ENSMUSG00000083421	887
ENSMUSG00000083779	310
ENSMUSG00000138387	1078
ENSMUSG00002075969	119
ENSMUSG00000118598	556
ENSMUSG00000135153	1601.75
ENSMUSG00000082033	1407
ENSMUSG00000083830	1645
ENSMUSG00000129366	441
ENSMUSG00000081933	586
ENSMUSG000000250597	4029.36
ENSMUSG00000143944	763
ENSMUSG000000354760	6364
ENSMUSG00000035491	835
ENSMUSG00000081379	203
ENSMUSG00000084281	312
ENSMUSG00000126683	1255.75
ENSMUSG00000081583	432
ENSMUSG00000035522	1070
ENSMUSG00000120533	1331
ENSMUSG00000082913	802
ENSMUSG00000136991	1011
ENSMUSG00000136941	854
ENSMUSG00000089040	219
ENSMUSG00000129989	579
ENSMUSG00000082319	2347
ENSMUSG00000060673	2644
ENSMUSG00000083944	133
ENSMUSG00000084300	225
ENSMUSG00000083367	1407
ENSMUSG00000081205	1068
ENSMUSG00000083444	678
ENSMUSG00000082346	159
ENSMUSG00000081221	999
ENSMUSG00000083258	2874
ENSMUSG000000479967	3812.59
ENSMUSG00000082865	1096
ENSMUSG00000137658	639.667
ENSMUSG00000125751	310
ENSMUSG00000067679	797
ENSMUSG00000079521	707.5
ENSMUSG00000080890	502
ENSMUSG00000079522	800
ENSMUSG000000357254	4118.94
ENSMUSG00000082842	411
ENSMUSG00000137106	412.333
ENSMUSG00000133207	1104
ENSMUSG00000136413	1139
ENSMUSG00000139548	785
ENSMUSG00000081622	643
ENSMUSG00000139601	861
ENSMUSG00000095650	1079
ENSMUSG00000082517	528
ENSMUSG00000081697	439
ENSMUSG00002075938	108
ENSMUSG00000079525	1005
ENSMUSG00000073085	1101.67
ENSMUSG00000082444	304
ENSMUSG00000071738	1077
ENSMUSG00000086207	649
ENSMUSG00000138206	474
ENSMUSG00000081106	1671
ENSMUSG00000129457	468
ENSMUSG00000124592	895
ENSMUSG00000081996	455
ENSMUSG00000133095	1437
ENSMUSG00000077406	164
ENSMUSG00000086937	895
ENSMUSG00000031202	3401
ENSMUSG00000086573	486
ENSMUSG00000122170	600
ENSMUSG000000312018	1667.7
ENSMUSG00000090110	879.268
ENSMUSG00000031198	2146.26
ENSMUSG00000081633	1929
ENSMUSG00000083736	1250
ENSMUSG000000730940	577.667
ENSMUSG00000083416	207
ENSMUSG00000081357	648
ENSMUSG00000081940	682
ENSMUSG00000085877	711
ENSMUSG00000126594	1701
ENSMUSG00000080822	282
ENSMUSG00000079531	2857
ENSMUSG00000081612	711
ENSMUSG00000140591	989
ENSMUSG00000081814	282
ENSMUSG00000082427	835
ENSMUSG00000131055	474
ENSMUSG00000129402	747.667
ENSMUSG00000135755	968
ENSMUSG00000083847	658
ENSMUSG00000125034	1207
ENSMUSG00000080072	711
ENSMUSG00000083768	388
ENSMUSG00000129383	545
ENSMUSG00000079536	627
ENSMUSG00000129420	587.5
ENSMUSG000000042217	4677.31
ENSMUSG000000328064	1974.88
ENSMUSG00000015289	776.369
ENSMUSG00000132681	874
ENSMUSG00000106409	68
ENSMUSG00000001962	1383.3
ENSMUSG000000152911	2285.29
ENSMUSG000000190874	2134.18
ENSMUSG00000084271	216
ENSMUSG00000099226	79
ENSMUSG000000190885	1154.02
ENSMUSG000000019645	1582.82
ENSMUSG000000313287	4352.58
ENSMUSG00000084131	1214
ENSMUSG00000081118	1055
ENSMUSG00000076127	88
ENSMUSG000000313929	2563.85
ENSMUSG00000080829	801
ENSMUSG00000120229	861
ENSMUSG000000313885	953.469
ENSMUSG00000031390	2787
ENSMUSG00000064536	65
ENSMUSG000000020063	3655.88
ENSMUSG000000020108	1258.6
ENSMUSG00000002007	2068.72
ENSMUSG000000313855	5766.11
ENSMUSG00000088823	123
ENSMUSG00000120414	1498.92
ENSMUSG000000020124	1496.27
ENSMUSG00000031383	2722
ENSMUSG00000126860	162
ENSMUSG00000118463	421
ENSMUSG00000100243	966.5
ENSMUSG00000130037	401
ENSMUSG000000313766	4016.9
ENSMUSG000000313744	4815.19
ENSMUSG00000103141	1256
ENSMUSG00000097110	395
ENSMUSG00000125647	824.25
ENSMUSG00000081253	432
ENSMUSG00000082629	2403
ENSMUSG000000313628	1500
ENSMUSG00000078317	2505
ENSMUSG000000731251	1875.31
ENSMUSG000000724791	1081
ENSMUSG000000583284	1330.33
ENSMUSG000000578363	1844.76
ENSMUSG00000046287	3405
ENSMUSG00000109025	1468
ENSMUSG00000084944	123
ENSMUSG00000031349	2168
ENSMUSG00000119692	107
ENSMUSG00000077847	80
ENSMUSG00000043453	1821
ENSMUSG00000065542	82
ENSMUSG00000114356	1123
ENSMUSG00000033343	948
ENSMUSG00000143357	611.5
ENSMUSG00000005864	3064
ENSMUSG000000333614	3954.53
ENSMUSG000000731313	3477.36
ENSMUSG000000563804	3069
ENSMUSG00000135053	906
ENSMUSG00002075390	92
ENSMUSG000000357765	3455.83
ENSMUSG000000152145	3476.06
ENSMUSG000000313377	3235.32
ENSMUSG00002076212	118
ENSMUSG00000135608	350
ENSMUSG000000594015	4523.85
ENSMUSG00000138773	415.75
ENSMUSG00000080938	631
ENSMUSG00000123528	533
ENSMUSG00000140161	990.667
ENSMUSG00000083406	605
ENSMUSG00000084185	345
ENSMUSG00000082083	1100
ENSMUSG00000137015	1280
ENSMUSG00000083119	537
ENSMUSG00000082713	525
ENSMUSG00000101285	1495
ENSMUSG00000081199	567
ENSMUSG00000073141	840
ENSMUSG00000045237	1094
ENSMUSG00000059690	525
ENSMUSG00000100511	824
ENSMUSG00000056815	589
ENSMUSG00000071748	4226
ENSMUSG00002075986	128
ENSMUSG00002075022	56
ENSMUSG00000081084	1258
ENSMUSG00000082162	348
ENSMUSG00000082794	1006
ENSMUSG00000082202	366
ENSMUSG00000106233	75
ENSMUSG00000083709	303
ENSMUSG00000079578	782
ENSMUSG00000087724	109
ENSMUSG00000081598	618
ENSMUSG00000081442	524
ENSMUSG00000080795	1437
ENSMUSG00000130850	524
ENSMUSG00000119361	77
ENSMUSG00000077872	78
ENSMUSG00000078002	78
ENSMUSG00000070078	75
ENSMUSG00000078024	78
ENSMUSG00000078017	76
ENSMUSG00000081603	411
ENSMUSG00000077127	62
ENSMUSG00000084074	1193
ENSMUSG00000036790	7526.99
ENSMUSG00000131279	655
ENSMUSG00000031182	703
ENSMUSG00000082863	342
ENSMUSG00000122353	640
ENSMUSG00000083243	1724
ENSMUSG00000083074	337
ENSMUSG00000080828	250
ENSMUSG00000081514	746
ENSMUSG00000083084	1350
ENSMUSG00000065903	106
ENSMUSG00000084459	74
ENSMUSG00000084396	302
ENSMUSG00000081269	843
ENSMUSG00000082965	913
ENSMUSG00000082620	264
ENSMUSG00000081752	1101
ENSMUSG00000081765	486
ENSMUSG00000081001	482
ENSMUSG00000082125	722
ENSMUSG00000083576	1100
ENSMUSG00000082168	502
ENSMUSG00000141393	2058.67
ENSMUSG00000081409	990
ENSMUSG00000082467	1066
ENSMUSG00000050900	652
ENSMUSG00000057615	1459
ENSMUSG00000121394	1890
ENSMUSG00000090546	1554
ENSMUSG00000118604	2536
ENSMUSG000000717536	3189.69
ENSMUSG00000081323	725
ENSMUSG00000086577	456
ENSMUSG00000087565	968.833
ENSMUSG00000081891	575
ENSMUSG00000083463	794
ENSMUSG00000086562	442
ENSMUSG00000130735	421
ENSMUSG000000795831	1396.5
ENSMUSG00000135434	512
ENSMUSG00000070081	90
ENSMUSG00000081546	454
ENSMUSG000000629494	6042.51
ENSMUSG00000046993	1119
ENSMUSG00002076133	69
ENSMUSG00002075757	100
ENSMUSG00000126192	520
ENSMUSG00000081209	676
ENSMUSG00000070110	79
ENSMUSG00000128055	374
ENSMUSG000000461802	1628
ENSMUSG00000139652	526
ENSMUSG00000083982	889
ENSMUSG00000081373	1607
ENSMUSG00000084305	417
ENSMUSG00000119633	107
ENSMUSG00000084044	680
ENSMUSG00000132414	738
ENSMUSG00000132447	772.5
ENSMUSG00000082926	750
ENSMUSG00000119893	107
ENSMUSG00000132331	455
ENSMUSG00000083821	594
ENSMUSG00000142431	661.5
ENSMUSG00000084103	144
ENSMUSG00000079584	2156
ENSMUSG000000311347	2176.55
ENSMUSG000000311333	3676.3
ENSMUSG00000031132	1250
ENSMUSG00000136609	641
ENSMUSG00000031130	2772
ENSMUSG00000142482	824.4
ENSMUSG00000088944	106
ENSMUSG000000230927	2314.93
ENSMUSG00000088394	165
ENSMUSG00000138526	536
ENSMUSG00000131441	780
ENSMUSG00000142330	357
ENSMUSG00000061273	4234
ENSMUSG00000122489	831
ENSMUSG000000359676	3215.15
ENSMUSG00000131518	562
ENSMUSG00000058932	402
ENSMUSG00000073176	3738
ENSMUSG00000122165	364
ENSMUSG00000121972	720
ENSMUSG00000081024	567
ENSMUSG00000121971	456
ENSMUSG00000031125	1022
ENSMUSG00000125072	1124
ENSMUSG00000121970	724
ENSMUSG00000125762	882
ENSMUSG00000081089	192
ENSMUSG00000096374	468
ENSMUSG00000137824	711.5
ENSMUSG00000081298	468
ENSMUSG00000143280	850.5
ENSMUSG00000135241	309
ENSMUSG00000126801	757.5
ENSMUSG00000132743	763.25
ENSMUSG00000094317	468
ENSMUSG00000080889	408
ENSMUSG00000095890	468
ENSMUSG00000094423	468
ENSMUSG00000127913	722.833
ENSMUSG00000094975	537
ENSMUSG00000094714	615
ENSMUSG00000094698	537
ENSMUSG00000096308	468
ENSMUSG00000138391	754.5
ENSMUSG00000081477	456
ENSMUSG00000080321	647
ENSMUSG00000081119	236
ENSMUSG00000080968	810
ENSMUSG00000083278	727
ENSMUSG00000081937	474
ENSMUSG000000546262	1032
ENSMUSG00000059334	2347
ENSMUSG00000084308	294
ENSMUSG00000133580	601.4
ENSMUSG00000054727	1224
ENSMUSG000000859980	237
ENSMUSG00000121458	1303.59
ENSMUSG000000717630	703
ENSMUSG00000084076	630
ENSMUSG00000051851	401
ENSMUSG00000130925	751
ENSMUSG00000060967	478
ENSMUSG00000081145	634
ENSMUSG00002076992	307
ENSMUSG000000610822	1049.67
ENSMUSG00000065418	95
ENSMUSG00000076122	71
ENSMUSG000000873651	2759
